15108,16,22
15220,16,23
15332,16,21
15443,16,20
15556,16,19
15668,16,19
15778,16,19
15890,16,19
16002,16,19
16113,16,19
16225,16,19
16336,16,19
16448,16,19
16560,16,19
16671,16,19
16783,16,19
16894,16,19
17005,16,19
17117,16,19
17228,16,19
17340,16,19
17452,16,19
17563,16,19
17675,16,19
17786,16,19
17898,16,18
18010,16,18
18121,16,19
18232,16,18
18343,16,18
18455,16,18
18566,16,16
18677,16,16
18788,16,16
18899,16,16
19010,16,14
19120,16,12
19230,16,11
19341,16,10
19450,16,10
19561,16,11
19671,16,11
19781,16,11
19891,16,12
20001,16,13
20112,16,13
20222,16,13
20334,16,15
20445,16,16
20555,16,16
20667,16,16
20777,16,15
20888,16,15
21000,16,15
21110,16,15
21221,16,15
21332,16,15
21443,16,15
21554,16,15
21665,16,15
21776,16,15
21886,16,15
21998,16,15
22109,16,15
22219,16,15
22331,16,15
22441,16,15
22552,16,15
22663,16,15
22774,16,15
22885,16,15
22995,16,15
23106,16,15
23218,16,15
23328,16,15
23439,16,15
23549,16,15
23661,16,15
23772,16,15
23882,16,15
23994,16,15
24104,16,16
24215,16,16
24326,16,16
24437,16,16
24548,16,16
24658,16,16
24769,16,16
24881,16,16
24991,16,16
25102,16,16
25212,16,16
25324,16,16
25435,16,16
25545,16,16
25656,16,16
25767,16,16
25878,16,16
25989,16,16
26099,16,16
26211,16,16
26321,16,16
26432,16,16
26543,16,16
26654,16,15
26765,16,11
26874,16,7
26983,16,3
27091,16,2
27200,16,2
27309,16,2
27417,16,1
27527,16,5
27636,16,11
27747,16,16
27858,16,21
27971,16,24
28084,16,23
28195,16,22
28307,16,21
28420,16,21
28531,16,22
28643,16,22
28755,16,21
28867,16,21
28979,16,21
29091,16,21
29203,16,21
29315,16,21
29426,16,21
29539,16,21
29650,16,21
29762,16,21
29874,16,21
29986,16,21
30098,16,21
30210,16,21
30321,16,21
30434,16,21
30545,16,21
30657,16,21
30769,16,21
30880,16,21
30993,16,21
31105,16,21
31216,16,21
31328,16,21
31440,16,20
31552,16,19
31664,16,18
31774,16,17
31886,16,16
31996,16,16
32107,16,14
32218,16,11
32328,16,10
32438,16,10
32547,16,9
32658,16,10
32768,16,12
32878,16,14
32990,16,13
33100,16,14
33211,16,14
33321,16,14
33432,16,14
33543,16,14
33653,16,14
33764,16,14
33874,16,14
33985,16,14
34096,16,14
34206,16,14
34317,16,14
34427,16,14
34538,16,14
34649,16,14
34759,16,13
34870,16,14
34980,16,14
35092,16,16
35203,16,15
35313,16,16
35425,16,16
35535,16,16
35647,16,17
35758,16,18
35869,16,18
35981,16,19
36092,16,20
36204,16,20
36316,16,19
36427,16,19
36539,16,19
36651,16,18
36762,16,18
36873,16,18
36984,16,18
37096,16,18
37208,16,18
37319,16,18
37431,16,18
37541,16,18
37653,16,19
37765,16,19
37876,16,18
37988,16,18
38099,16,18
38211,16,18
38322,16,17
38433,16,17
38545,16,18
38656,16,17
38767,16,16
38878,16,17
38989,16,17
39100,16,17
39212,16,17
39322,16,17
39434,16,17
39545,16,17
39656,16,17
39768,16,17
39878,16,17
39990,16,17
40100,16,17
40212,16,17
40323,16,17
40434,16,17
40545,16,17
40656,16,17
40768,16,17
40879,16,17
40990,16,17
41101,16,17
41212,16,17
41323,16,17
41435,16,17
41545,16,17
41657,16,17
41767,16,17
41879,16,17
41990,16,17
42101,16,17
42213,16,17
42323,16,17
42435,16,17
42546,16,17
42657,16,17
42768,16,17
42880,16,17
42990,16,17
43102,16,16
43212,16,17
43324,16,16
43435,16,16
43545,16,16
43657,16,16
43767,16,16
43879,16,16
43990,16,16
44100,16,13
44211,16,14
44321,16,13
44432,16,11
44541,16,10
44652,16,10
44762,16,10
44872,16,10
44982,16,10
45092,16,12
45202,16,11
45313,16,11
45423,16,12
45534,16,13
45644,16,12
45754,16,12
45864,16,12
45975,16,12
46086,16,12
46196,16,13
46307,16,13
46417,16,14
46528,16,13
46639,16,14
46749,16,15
46860,16,15
46971,16,16
47082,16,16
47194,16,17
47304,16,17
47416,16,18
47527,16,18
47638,16,17
47750,16,17
47861,16,18
47973,16,18
48083,16,18
48195,16,18
48307,16,18
48418,16,18
48529,16,18
48641,16,18
48752,16,18
48863,16,18
48974,16,18
49086,16,18
49197,16,18
49308,16,18
49420,16,18
49531,16,18
49642,16,18
49754,16,18
49865,16,18
49976,16,18
50087,16,18
50199,16,18
50310,16,18
50421,16,18
50533,16,18
50644,16,18
50755,16,17
50867,16,17
50977,16,16
51089,16,16
51200,16,16
51311,16,16
51422,16,16
51532,16,16
51644,16,16
51755,16,16
51865,16,16
51976,16,16
52087,16,16
52198,16,16
52308,16,16
52420,16,16
52531,16,16
52641,16,16
52752,16,16
52864,16,16
52974,16,16
53085,16,16
53196,16,16
53307,16,16
53417,16,16
53529,16,16
53640,16,16
53750,16,16
53862,16,16
53972,16,14
54082,16,9
54192,16,4
54300,16,1
54409,16,2
54517,16,1
54626,16,3
54735,16,5
54845,16,10
54956,16,15
55067,16,18
55179,16,21
55290,16,23
55403,16,24
55516,16,23
55627,16,23
55740,16,22
55852,16,21
55964,16,21
56076,16,20
56187,16,18
56299,16,19
56410,16,18
56521,16,18
56633,16,18
56744,16,18
56855,16,18
56967,16,18
57078,16,18
57190,16,18
57300,16,18
57412,16,18
57524,16,18
57635,16,18
57746,16,18
57858,16,18
57969,16,18
58081,16,18
58192,16,18
58303,16,18
58415,16,18
58526,16,18
58638,16,18
58748,16,18
58860,16,18
58972,16,18
59083,16,18
59194,16,18
59305,16,17
59417,16,16
59528,16,16
59638,16,15
59750,16,16
59860,16,14
59971,16,13
60082,16,12
60191,16,10
60301,16,9
60410,16,9
60521,16,10
60631,16,11
60741,16,13
60852,16,13
60962,16,13
61073,16,15
61185,16,14
61295,16,15
61406,16,15
61517,16,14
61628,16,14
61739,16,16
61849,16,15
61961,16,15
62071,16,15
62182,16,15
62292,16,15
62404,16,15
62515,16,15
62625,16,15
62737,16,15
62848,16,15
62958,16,15
63069,16,15
63180,16,15
63291,16,15
63401,16,15
63512,16,15
63624,16,15
63734,16,15
63845,16,15
63955,16,15
64067,16,15
64178,16,15
64288,16,15
64400,16,15
64510,16,15
64621,16,15
64732,16,15
64843,16,15
64954,16,15
65064,16,14
65175,16,15
65287,16,16
65397,16,16
65508,16,15
65619,16,16
65730,16,16
65841,16,16
65952,16,17
66064,16,17
66174,16,18
66286,16,19
66398,16,20
66509,16,20
66622,16,21
66734,16,20
66845,16,20
66957,16,20
67068,16,20
67180,16,20
67293,16,20
67404,16,20
67516,16,20
67628,16,20
67739,16,20
67851,16,20
67962,16,20
68075,16,20
68187,16,20
68298,16,20
68410,16,20
68521,16,20
68633,16,20
68745,16,20
68856,16,20
68969,16,20
69081,16,21
69192,16,20
69304,16,19
69415,16,16
69526,16,16
69637,16,13
69746,16,9
69856,16,6
69965,16,5
70075,16,5
70183,16,6
70293,16,9
70404,16,10
70513,16,13
70624,16,13
70734,16,15
70846,16,15
70957,16,16
71067,16,15
71179,16,16
71289,16,14
71400,16,16
71511,16,15
71622,16,15
71733,16,15
71843,16,15
71954,16,15
72066,16,15
72176,16,15
72287,16,15
72397,16,15
72509,16,15
72620,16,15
72730,16,15
72842,16,15
72952,16,15
73063,16,15
73174,16,15
73285,16,15
73396,16,15
73506,16,15
73617,16,15
73728,16,15
73839,16,15
73950,16,15
74060,16,15
74171,16,15
74283,16,15
74393,16,15
74504,16,15
74615,16,15
74726,16,15
74836,16,15
74948,16,15
75059,16,15
75169,16,15
75281,16,15
75392,16,15
75502,16,15
75614,16,15
75724,16,15
75835,16,15
75947,16,15
76057,16,15
76168,16,15
76279,16,15
76390,16,15
76500,16,15
76612,16,15
76723,16,15
76833,16,15
76945,16,15
77056,16,15
77166,16,15
77277,16,15
77388,16,15
77499,16,15
77609,16,15
77721,16,15
77832,16,15
77942,16,15
78053,16,15
78164,16,15
78275,16,15
78386,16,15
78496,16,15
78608,16,15
78718,16,15
78829,16,15
78940,16,15
79051,16,15
79162,16,15
79272,16,15
79383,16,15
79495,16,15
79605,16,15
79716,16,15
79826,16,15
79938,16,15
80049,16,15
80159,16,15
80270,16,15
80381,16,15
80492,16,15
80603,16,15
80713,16,15
80825,16,15
80935,16,15
81046,16,15
81157,16,15
81268,16,15
81379,16,15
81489,16,15
81601,16,15
81712,16,15
81822,16,15
81933,16,15
82044,16,16
82155,16,16
82266,16,16
82377,16,16
82489,16,19
82600,16,20
82712,16,23
82825,16,24
82937,16,23
83049,16,23
83162,16,23
83273,16,21
83386,16,21
83497,16,21
83609,16,21
83721,16,21
83833,16,21
83945,16,21
84057,16,21
84168,16,21
84280,16,21
84391,16,21
84504,16,21
84616,16,21
84727,16,21
84839,16,21
84951,16,20
85062,16,20
85175,16,19
85285,16,18
85397,16,17
85508,16,16
85619,16,16
85730,16,14
85840,16,14
85951,16,13
86062,16,12
86172,16,11
86283,16,12
86393,16,12
86503,16,11
86614,16,12
86724,16,12
86835,16,12
86944,16,12
87055,16,12
87165,16,12
87276,16,12
87386,16,12
87496,16,12
87607,16,12
87717,16,12
87827,16,12
87938,16,12
88048,16,12
88159,16,13
88269,16,13
88380,16,15
88491,16,16
88602,16,17
88714,16,20
88825,16,21
88937,16,22
89050,16,22
89161,16,22
89274,16,21
89385,16,21
89497,16,20
89609,16,18
89720,16,19
89832,16,18
89944,16,18
90054,16,18
90166,16,18
90277,16,18
90388,16,18
90500,16,18
90611,16,18
90722,16,18
90833,16,18
90945,16,18
91057,16,18
91167,16,18
91279,16,18
91390,16,18
91501,16,18
91613,16,18
91724,16,18
91835,16,18
91947,16,18
92058,16,18
92170,16,18
92280,16,18
92392,16,18
92504,16,18
92615,16,18
92726,16,18
92837,16,18
92949,16,18
93061,16,18
93171,16,18
93283,16,18
93394,16,18
93506,16,18
93617,16,18
93728,16,18
93840,16,17
93952,16,17
94062,16,17
94174,16,17
94284,16,16
94395,16,15
94507,16,14
94617,16,12
94727,16,10
94836,16,8
94946,16,8
95056,16,9
95166,16,9
95276,16,11
95386,16,12
95497,16,13
95607,16,14
95718,16,15
95830,16,15
95940,16,16
96051,16,16
96162,16,15
96273,16,16
96384,16,16
96494,16,16
96606,16,16
96716,16,16
96827,16,16
96937,16,16
97049,16,16
97160,16,16
97270,16,16
97381,16,16
97492,16,16
97603,16,16
97714,16,16
97824,16,16
97936,16,16
98046,16,16
98157,16,16
98268,16,16
98378,16,16
98490,16,15
98600,16,10
98709,16,4
98819,16,2
98927,16,3
99036,16,3
99144,16,2
99253,16,2
99362,16,6
99472,16,13
99584,16,18
99695,16,23
99808,16,23
99919,16,21
100032,16,22
100144,16,22
100256,16,22
100368,16,22
100480,16,21
100592,16,21
100704,16,20
100815,16,21
100927,16,21
101040,16,21
101151,16,21
101263,16,21
101374,16,21
101487,16,21
101599,16,21
101710,16,21
101822,16,21
101935,16,21
102046,16,21
102158,16,21
102269,16,21
102381,16,20
102493,16,20
102604,16,20
102717,16,20
102829,16,20
102940,16,20
103052,16,20
103163,16,20
103275,16,20
103387,16,20
103498,16,20
103610,16,18
103721,16,16
103832,16,16
103944,16,14
104054,16,11
104164,16,8
104273,16,7
104383,16,6
104493,16,6
104602,16,7
104712,16,9
104821,16,11
104933,16,13
105043,16,15
105154,16,16
105266,16,16
105376,16,17
105488,16,16
105598,16,16
105710,16,16
105821,16,16
105931,16,16
106043,16,16
106153,16,16
106265,16,16
106376,16,16
106486,16,16
106598,16,16
106708,16,16
106820,16,16
106931,16,16
107042,16,16
107153,16,16
107264,16,16
107375,16,16
107486,16,16
107597,16,16
107708,16,16
107819,16,16
107930,16,16
108041,16,16
108152,16,16
108263,16,16
108375,16,16
108485,16,16
108596,16,16
108707,16,16
108818,16,16
108930,16,16
109040,16,16
109151,16,16
109262,16,16
109373,16,16
109485,16,14
109594,16,7
109704,16,3
109812,16,3
109921,16,2
110029,16,5
110139,16,8
110249,16,13
110360,16,15
110472,16,19
110583,16,22
110696,16,23
110809,16,22
110920,16,22
111033,16,20
111144,16,19
111255,16,18
111367,16,18
111478,16,17
111590,16,17
111700,16,17
111812,16,17
111924,16,17
112035,16,17
112146,16,17
112258,16,17
112369,16,17
112480,16,17
112591,16,17
112703,16,17
112814,16,17
112925,16,17
113037,16,17
113147,16,17
113259,16,17
113371,16,17
113482,16,17
113593,16,17
113704,16,17
113816,16,17
113927,16,17
114038,16,17
114150,16,17
114260,16,17
114372,16,17
114484,16,17
114594,16,17
114706,16,17
114818,16,17
114929,16,17
115040,16,17
115151,16,17
115263,16,17
115374,16,17
115485,16,17
115597,16,17
115707,16,17
115819,16,17
115931,16,17
116042,16,18
116153,16,18
116264,16,17
116376,16,16
116487,16,16
116597,16,16
116709,16,16
116819,16,16
116930,16,15
117042,16,15
117152,16,15
117263,16,15
117374,16,15
117485,16,15
117597,16,15
117707,16,15
117818,16,15
117929,16,15
118040,16,15
118151,16,15
118262,16,15
118373,16,15
118484,16,15
118595,16,15
118706,16,15
118817,16,15
118928,16,15
119038,16,15
119150,16,15
119261,16,15
119371,16,15
119483,16,15
119593,16,15
119705,16,16
119816,16,16
119926,16,16
120038,16,16
120148,16,16
120260,16,16
120371,16,16
120481,16,16
120593,16,16
120704,16,16
120815,16,16
120926,16,16
121036,16,16
121148,16,16
121259,16,16
121370,16,16
121481,16,16
121591,16,16
121703,16,16
121814,16,16
121924,16,16
122036,16,16
122146,16,16
122258,16,16
122369,16,16
122479,16,16
122591,16,16
122701,16,16
122813,16,16
122924,16,16
123034,16,14
123145,16,10
123254,16,3
123363,16,2
123471,16,2
123580,16,2
123688,16,3
123798,16,7
123909,16,14
124019,16,17
124131,16,22
124243,16,23
124356,16,23
124468,16,23
124580,16,20
124692,16,20
124804,16,19
124915,16,18
125027,16,18
125138,16,18
125249,16,18
125361,16,18
125472,16,18
125584,16,18
125696,16,18
125806,16,18
125918,16,18
126029,16,18
126141,16,18
126252,16,18
126363,16,18
126475,16,18
126586,16,18
126698,16,18
126809,16,18
126920,16,18
127032,16,18
127143,16,18
127255,16,18
127366,16,18
127477,16,18
127589,16,18
127700,16,18
127812,16,18
127923,16,18
128034,16,18
128146,16,18
128258,16,18
128368,16,18
128480,16,18
128591,16,18
128703,16,18
128815,16,18
128926,16,18
129037,16,18
129148,16,16
129259,16,16
129371,16,16
129481,16,15
129593,16,15
129703,16,16
129814,16,15
129926,16,13
130036,16,12
130147,16,13
130257,16,13
130368,16,13
130478,16,13
130588,16,13
130699,16,13
130809,16,13
130920,16,13
131031,16,13
131141,16,13
131252,16,14
131362,16,14
131473,16,14
131584,16,15
131695,16,15
131806,16,16
131916,16,16
132028,16,16
132139,16,16
132249,16,16
132361,16,16
132471,16,16
132582,16,16
132692,16,16
132804,16,16
132915,16,16
133025,16,16
133137,16,16
133248,16,16
133358,16,16
133469,16,16
133580,16,16
133691,16,16
133801,16,16
133913,16,16
134024,16,16
134134,16,16
134245,16,16
134356,16,16
134467,16,16
134578,16,16
134689,16,16
134800,16,16
134910,16,16
135021,16,16
135133,16,16
135243,16,11
135353,16,5
135461,16,1
135570,16,1
135678,16,4
135788,16,10
135899,16,15
136010,16,19
136123,16,23
136235,16,23
136347,16,23
136459,16,20
136571,16,20
136682,16,19
136794,16,18
136905,16,18
137017,16,18
137128,16,18
137239,16,18
137351,16,18
137462,16,18
137574,16,18
137686,16,18
137796,16,18
137908,16,18
138019,16,18
138131,16,18
138243,16,18
138353,16,18
138465,16,18
138576,16,18
138688,16,18
138800,16,18
138910,16,18
139022,16,18
139133,16,18
139245,16,18
139357,16,18
139467,16,18
139579,16,18
139691,16,18
139802,16,18
139913,16,18
140024,16,18
140136,16,18
140248,16,18
140359,16,18
140470,16,18
140581,16,18
140693,16,18
140805,16,18
140916,16,18
141027,16,18
141138,16,18
141250,16,18
141362,16,18
141473,16,18
141584,16,18
141696,16,18
141807,16,18
141919,16,18
142030,16,18
142142,16,18
142253,16,18
142364,16,18
142476,16,18
142587,16,18
142698,16,18
142810,16,18
142921,16,18
143033,16,18
143144,16,18
143255,16,18
143367,16,17
143478,16,16
143589,16,15
143699,16,13
143810,16,11
143920,16,7
144029,16,5
144138,16,5
144247,16,6
144357,16,8
144466,16,9
144577,16,13
144688,16,15
144799,16,16
144910,16,16
145021,16,17
145132,16,16
145243,16,16
145354,16,15
145465,16,15
145576,16,16
145687,16,16
145799,16,16
145909,16,16
146020,16,16
146131,16,16
146242,16,16
146353,16,16
146464,16,16
146575,16,16
146686,16,16
146797,16,16
146908,16,16
147019,16,16
147130,16,16
147241,16,16
