28379,16,16
28489,16,16
28600,16,16
28710,16,16
28822,16,16
28933,16,16
29043,16,16
29154,16,16
29265,16,16
29376,16,16
29487,16,16
29597,16,16
29708,16,16
29819,16,16
29930,16,16
30041,16,16
30151,16,16
30263,16,16
30373,16,16
30484,16,16
30595,16,16
30705,16,16
30817,16,16
30927,16,16
31038,16,16
31149,16,16
31260,16,16
31371,16,16
31481,16,16
31592,16,16
31703,16,16
31814,16,16
31925,16,16
32035,16,16
32146,16,16
32258,16,16
32368,16,16
32479,16,16
32589,16,16
32700,16,16
32812,16,16
32922,16,16
33033,16,16
33143,16,16
33255,16,16
33366,16,16
33476,16,16
33587,16,16
33697,16,16
33809,16,16
33920,16,16
34030,16,16
34141,16,16
34252,16,16
34363,16,16
34473,16,16
34584,16,16
34695,16,16
34806,16,16
34917,16,16
35027,16,16
35138,16,16
35250,16,16
35360,16,16
35471,16,16
35581,16,16
35692,16,16
35804,16,16
35914,16,16
36025,16,16
36135,16,16
36247,16,16
36358,16,16
36468,16,16
36579,16,16
36689,16,16
36801,16,16
36912,16,16
37022,16,16
37133,16,16
37244,16,16
37355,16,16
37466,16,16
37576,16,16
37688,16,16
37798,16,16
37909,16,16
38020,16,16
38130,16,16
38242,16,16
38352,16,16
38463,16,15
38574,16,12
38684,16,8
38794,16,6
38902,16,6
39012,16,6
39121,16,8
39231,16,11
39342,16,13
39452,16,15
39564,16,16
39674,16,16
39786,16,18
39898,16,19
40009,16,19
40120,16,18
40231,16,18
40343,16,19
40455,16,20
40566,16,19
40678,16,19
40790,16,19
40901,16,18
41013,16,18
41124,16,19
41236,16,18
41347,16,18
41458,16,18
41570,16,18
41681,16,18
41792,16,18
41904,16,18
42015,16,18
42127,16,18
42238,16,18
42349,16,18
42461,16,18
42572,16,18
42684,16,18
42795,16,18
42906,16,18
43018,16,18
43129,16,18
43241,16,18
43352,16,18
43463,16,18
43575,16,18
43686,16,18
43798,16,18
43909,16,18
44020,16,18
44132,16,18
44243,16,18
44354,16,18
44466,16,18
44577,16,18
44689,16,18
44800,16,16
44910,16,12
45020,16,6
45129,16,2
45238,16,2
45346,16,3
45455,16,5
45564,16,7
45674,16,9
45785,16,13
45895,16,15
46006,16,16
46117,16,17
46228,16,18
46340,16,18
46451,16,18
46563,16,18
46673,16,18
46785,16,18
46897,16,18
47007,16,18
47119,16,18
47230,16,18
47341,16,18
47453,16,18
47564,16,18
47675,16,18
47787,16,18
47898,16,18
48009,16,18
48120,16,18
48232,16,18
48344,16,18
48454,16,18
48566,16,18
48677,16,18
48788,16,18
48900,16,18
49011,16,17
49122,16,17
49233,16,17
49344,16,17
49456,16,17
49567,16,17
49678,16,17
49789,16,17
49901,16,17
50012,16,17
50123,16,17
50235,16,17
50345,16,17
50457,16,17
50568,16,17
50679,16,17
50791,16,17
50902,16,17
51013,16,17
51124,16,17
51235,16,17
51347,16,17
51458,16,17
51569,16,17
51681,16,17
51791,16,17
51903,16,17
52015,16,17
52125,16,17
52237,16,18
52347,16,17
52459,16,16
52570,16,16
52680,16,15
52791,16,13
52901,16,10
53011,16,10
53122,16,9
53231,16,11
53341,16,11
53451,16,10
53561,16,11
53671,16,10
53782,16,11
53892,16,11
54002,16,12
54113,16,14
54223,16,14
54334,16,15
54446,16,15
54556,16,15
54667,16,16
54778,16,16
54889,16,16
55000,16,16
55110,16,16
55222,16,16
55332,16,16
55443,16,16
55554,16,16
55665,16,16
55776,16,16
55886,16,16
55997,16,16
56108,16,16
56219,16,16
56330,16,16
56440,16,16
56551,16,16
56663,16,16
56773,16,16
56884,16,16
56994,16,16
57106,16,16
57217,16,16
57327,16,16
57438,16,16
57548,16,16
57660,16,16
57771,16,16
57881,16,16
57992,16,16
58103,16,16
58214,16,16
58324,16,16
58435,16,16
58547,16,16
58657,16,16
58768,16,16
58878,16,16
58989,16,16
59101,16,16
59211,16,16
