24969,16,16
25079,16,16
25191,16,16
25302,16,16
25412,16,16
25524,16,16
25634,16,16
25745,16,16
25857,16,16
25967,16,16
26078,16,16
26189,16,16
26300,16,16
26411,16,16
26522,16,16
26633,16,16
26743,16,16
26855,16,16
26966,16,16
27076,16,16
27188,16,16
27298,16,16
27409,16,16
27521,16,16
27631,16,17
27743,16,15
27852,16,10
27962,16,5
28071,16,2
28179,16,1
28288,16,1
28396,16,2
28506,16,6
28615,16,11
28727,16,16
28837,16,18
28950,16,22
29062,16,24
29174,16,24
29286,16,22
29399,16,22
29510,16,21
29622,16,20
29733,16,19
29845,16,19
29957,16,19
30068,16,19
30180,16,18
30291,16,18
30402,16,18
30514,16,18
30625,16,18
30737,16,18
30849,16,18
30959,16,18
31071,16,18
31182,16,18
31294,16,18
31406,16,18
31516,16,18
31628,16,18
31739,16,18
31851,16,18
31963,16,18
32073,16,18
32185,16,18
32296,16,18
32408,16,18
32520,16,18
32630,16,18
32742,16,18
32854,16,18
32965,16,18
33076,16,18
33187,16,18
33299,16,18
33411,16,18
33522,16,18
33633,16,18
33744,16,18
33856,16,18
33968,16,18
34079,16,18
34190,16,18
34301,16,18
34413,16,18
34525,16,18
34636,16,18
34747,16,18
34859,16,18
34970,16,18
35082,16,18
35193,16,18
35304,16,19
35416,16,19
35527,16,18
35639,16,18
35749,16,18
35861,16,17
35973,16,17
36083,16,16
36195,16,15
36305,16,16
36416,16,14
36527,16,12
36637,16,11
36747,16,10
36857,16,11
36968,16,11
37079,16,13
37189,16,14
37300,16,14
37410,16,13
37521,16,14
37632,16,14
37742,16,14
37853,16,14
37963,16,14
38074,16,14
38184,16,14
38296,16,14
38407,16,14
38517,16,14
38628,16,14
38738,16,14
38849,16,14
38960,16,14
39070,16,14
39182,16,14
39292,16,14
39403,16,14
39514,16,14
39624,16,14
39735,16,14
39845,16,14
39956,16,14
40068,16,14
40178,16,14
40289,16,14
40399,16,14
40510,16,14
40621,16,14
40731,16,14
40843,16,14
40953,16,14
41064,16,14
41175,16,14
41285,16,14
41396,16,14
41506,16,14
41617,16,14
41729,16,14
41839,16,14
41950,16,14
42060,16,14
42171,16,14
42281,16,14
42392,16,14
42503,16,14
42614,16,14
42725,16,14
42835,16,14
42946,16,14
43057,16,14
43167,16,14
43278,16,14
43388,16,14
43500,16,14
43611,16,14
43721,16,14
43832,16,14
43942,16,14
44053,16,14
44164,16,14
44274,16,14
44385,16,14
44495,16,14
44606,16,14
44718,16,14
44828,16,14
44939,16,14
45049,16,15
45160,16,16
45272,16,17
45383,16,19
45495,16,21
45606,16,23
45719,16,23
45832,16,22
45943,16,22
46055,16,21
46168,16,21
46279,16,20
46391,16,19
46502,16,19
46613,16,19
46725,16,19
46836,16,19
46948,16,19
47059,16,19
47171,16,19
47283,16,19
47394,16,19
47506,16,19
47618,16,19
47729,16,19
47840,16,19
47951,16,19
48063,16,19
48175,16,19
48286,16,19
48398,16,19
48509,16,19
48621,16,19
48733,16,19
48844,16,19
48956,16,19
49067,16,19
49178,16,19
49290,16,19
49401,16,19
49513,16,19
49625,16,19
49736,16,19
49848,16,19
49959,16,19
50071,16,19
50183,16,19
50293,16,19
50405,16,19
50516,16,19
50628,16,19
50740,16,19
50851,16,19
50963,16,19
51075,16,19
51186,16,19
51298,16,19
51409,16,19
51521,16,19
51632,16,19
51743,16,18
51855,16,16
51965,16,15
52077,16,15
52188,16,15
52298,16,12
52409,16,12
52518,16,11
52629,16,10
52739,16,10
52848,16,10
52959,16,10
53068,16,10
53178,16,10
53288,16,9
53398,16,10
53509,16,10
53618,16,10
53729,16,11
53838,16,12
53949,16,12
54060,16,14
54170,16,15
54282,16,16
